,district,state,year,party,candidatevotes,totalvotes,candidate,national_poll,national_poll_prev,national_poll_delta_subtract,national_poll_delta_divide,previous_party,dem_win_margin_prev,rep_win_margin_prev,margin_signed_minus_prev,margin_signed_divide_prev,margin_unsigned_minus_prev,margin_unsigned_divide_prev,dem_win_prev,rep_win_prev,dem_win,rep_win,female_pct,age18_24_pct,age25_34_pct,median_age,unmarried_partner_pct,male_living_alone_pct,bachelors_deg_or_higher_pct,past_year_births_to_unmarried_women_pct,civilian_veteran_pct,live_same_house_past_year_pct,foreign_born_proportion_from_LatinAmerica,speak_other_language_at_home_pct,labor_force_unemployed_pct,public_transit_commuter_pct,no_health_insurance_pct,poverty_rate_pct,median_housing_value,median_household_income,food_stamp_benefits_pct,foreign_to_native_born_ratio
IA_04_2018,4,IA,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.3861972295069127,0.6123254262556751,-0.2261281967487624,0.6307058517371724,0.2261281967487624,1.5855251655675453,0.0,1.0,0.0,1.0,49.9,11.3,11.7,39.2,2.6,14.2,25.1,26.4,7.7,86.2,52.3,8.0,2.1,1.0,5.1,11.4,126500,55496,9.0,0.05687768528464017
KS_01_2018,1,KS,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.2625837787968415,0.6589577898290894,-0.39637401103224784,0.39848345804508445,0.39637401103224784,2.5095144599123103,0.0,1.0,0.0,1.0,49.3,12.5,13.0,35.4,2.3,14.5,25.7,27.0,8.6,82.7,70.8,14.1,2.3,0.2,8.8,13.9,113300,49380,6.5,0.07812787827432487
KS_02_2018,2,KS,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.32562096294229004,0.6093725306908854,-0.28375156774859533,0.5343545147548944,0.28375156774859533,1.871416769929781,0.0,1.0,0.0,1.0,49.9,11.3,12.4,37.9,2.3,14.1,29.9,28.2,9.0,83.4,39.8,6.0,2.7,0.6,7.9,12.8,133600,53483,8.6,0.0343879909625571
KS_03_2018,3,KS,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.40598869760108186,0.5130146628078797,-0.1070259652067978,0.7913783504334685,0.1070259652067978,1.2636180904522614,0.0,1.0,1.0,0.0,50.9,8.0,13.9,36.7,2.2,12.8,47.5,22.1,6.3,85.9,44.2,15.0,2.6,0.3,8.7,7.9,230100,74120,5.0,0.11258671179626988
KS_04_2018,4,KS,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.2960752186186426,0.6067116922372671,-0.31063647361862445,0.487999856285704,0.31063647361862445,2.0491809313454814,0.0,1.0,0.0,1.0,50.4,9.0,13.4,36.7,1.9,13.7,30.2,26.3,8.3,83.3,49.7,12.4,3.5,0.6,9.5,13.5,132400,53657,10.6,0.07075379763282856
KY_01_2018,1,KY,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.2732766780044214,0.7256129578161946,-0.4523362798117732,0.37661493646264965,0.4523362798117732,2.6552319177579244,0.0,1.0,0.0,1.0,50.2,9.5,11.5,40.3,2.3,13.4,16.3,31.2,8.1,86.6,43.8,3.9,2.8,0.3,5.8,18.0,111400,41930,13.7,0.016518602944620524
KY_02_2018,2,KY,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,1e-10,1.0,-0.9999999999,1e-10,0.9999999999,10000000000.0,0.0,1.0,0.0,1.0,50.8,10.0,12.3,38.4,2.4,11.7,19.8,34.5,9.1,83.2,30.1,5.6,3.1,0.4,5.0,14.9,143600,50289,11.0,0.036730082278110095
KY_03_2018,3,KY,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6349919580022362,0.36500804199776377,0.2699839160044724,1.7396656646982218,0.2699839160044724,1.7396656646982218,1.0,0.0,1.0,0.0,51.6,8.7,14.9,37.9,2.6,15.3,32.5,37.6,7.7,84.6,34.8,10.0,3.8,3.0,5.3,14.0,169700,53677,12.5,0.08985283405035555
KY_04_2018,4,KY,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.28679490345653946,0.7132050965434605,-0.4264101930869211,0.40212121989381083,0.4264101930869211,2.4868123106362616,0.0,1.0,0.0,1.0,50.4,8.0,12.9,39.0,2.3,10.7,29.1,36.9,8.0,84.6,36.2,4.9,2.9,0.8,4.6,11.9,172500,62095,10.6,0.03415652978474433
KY_05_2018,5,KY,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,1e-10,1.0,-0.9999999999,1e-10,0.9999999999,10000000000.0,0.0,1.0,0.0,1.0,50.2,8.7,12.0,40.9,1.8,13.9,13.2,40.1,5.9,89.3,22.1,2.0,3.7,0.3,6.0,29.1,81500,31731,24.7,0.006692130205231109
KY_06_2018,6,KY,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.3891097159542601,0.61089028404574,-0.2217805680914799,0.6369551556415419,0.2217805680914799,1.5699692374619354,0.0,1.0,0.0,1.0,51.0,11.6,13.5,37.1,3.3,12.4,31.7,28.3,7.3,79.4,38.2,7.2,3.2,1.0,5.7,16.6,160500,52156,12.9,0.05334089613793685
LA_01_2018,1,LA,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.1280340771386954,0.745575112917243,-0.6175410357785476,0.17172525600771613,0.6175410357785476,5.823255258126196,0.0,1.0,0.0,1.0,51.4,8.4,14.0,38.3,2.2,12.9,31.1,44.7,6.8,87.0,66.2,12.1,2.7,0.3,8.9,14.2,202500,58199,10.9,0.07933060176729032
LA_02_2018,2,LA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6975400061209629,0.2009540259402186,0.4965859801807443,3.4711422319474834,0.4965859801807443,3.4711422319474834,1.0,0.0,1.0,0.0,52.0,9.8,15.0,36.6,2.2,17.1,22.3,70.4,5.0,88.4,58.5,9.2,5.1,4.1,9.6,27.1,158100,37340,22.9,0.055927339090864545
LA_03_2018,3,LA,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.2151301324515035,0.2749970790566592,-0.05986694660515571,0.7822997000167373,0.05986694660515571,1.278282479181067,0.0,1.0,0.0,1.0,51.3,9.2,14.2,36.1,2.4,14.1,22.0,41.1,6.6,86.9,49.1,9.9,4.0,0.5,9.1,17.7,158700,47741,15.7,0.030412220846511177
LA_04_2018,4,LA,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.18757185752397112,0.32508436863979523,-0.1375125111158241,0.5769943916676205,0.1375125111158241,1.7331190986273108,0.0,1.0,0.0,1.0,50.7,9.8,13.2,37.1,2.3,14.6,19.5,42.0,8.3,87.6,48.6,4.9,4.3,0.6,7.5,23.2,130000,37102,17.7,0.023607824695932034
LA_05_2018,5,LA,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.18429410706323193,0.8157058929367681,-0.6314117858735362,0.22593205303411734,0.6314117858735362,4.426109472165036,0.0,1.0,0.0,1.0,50.1,10.0,12.7,37.5,2.3,12.4,18.2,49.2,7.2,86.4,39.5,4.5,3.5,0.5,8.1,25.1,115400,37415,19.1,0.018208203802030316
LA_06_2018,6,LA,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.14914013373683924,0.6266513237772502,-0.477511190040411,0.23799540203293765,0.477511190040411,4.201761846901579,0.0,1.0,0.0,1.0,51.0,11.1,14.7,35.6,2.5,12.2,28.8,31.0,6.3,86.0,47.0,7.6,3.4,0.5,6.8,12.3,189000,62374,12.9,0.047121100189025975
ME_01_2018,1,ME,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.5591607649247313,0.40440406741009777,0.15475669751463356,1.3826783902193,0.15475669751463356,1.3826783902193,1.0,0.0,1.0,0.0,51.4,8.2,12.4,44.0,3.5,13.0,38.2,22.4,9.1,86.6,10.1,6.2,2.6,0.8,6.9,8.7,243400,64599,9.8,0.04434115683481387
ME_02_2018,2,ME,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.435974523549821,0.5285979730655602,-0.0926234495157392,0.8247752465288939,0.0926234495157392,1.212451518408861,0.0,1.0,1.0,0.0,50.5,8.2,11.3,45.1,3.9,13.5,25.6,36.7,10.3,85.8,14.0,5.5,2.7,0.3,9.4,13.6,146400,48603,16.1,0.02581239409876675
MD_01_2018,1,MD,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.286171937353803,0.6699144151981375,-0.3837424778443346,0.4271768614938122,0.3837424778443346,2.340950763351412,0.0,1.0,0.0,1.0,50.5,8.9,11.5,42.6,2.2,10.7,31.5,25.0,9.0,88.2,41.9,6.8,3.9,1.0,4.8,8.6,272200,73206,10.3,0.0573213542319388
MD_02_2018,2,MD,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6209868165955796,0.3314495282409203,0.28953728835465936,1.8735486512571042,0.28953728835465936,1.8735486512571042,1.0,0.0,1.0,0.0,52.4,8.8,16.0,36.3,2.1,11.9,32.6,41.6,7.8,85.8,34.4,14.9,3.9,7.8,5.8,10.5,238500,68204,13.2,0.14314335101734088
MD_03_2018,3,MD,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6318981379259586,0.33870022815926987,0.29319790976668875,1.86565607398651,0.29319790976668875,1.86565607398651,1.0,0.0,1.0,0.0,52.4,9.3,16.2,37.3,2.1,12.8,48.3,22.4,7.9,85.9,28.2,20.4,3.0,5.9,5.9,7.8,331600,87732,7.9,0.2139253744627826
MD_04_2018,4,MD,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.7406861063464837,0.21415874005925464,0.5265273662872291,3.4585845347313238,0.5265273662872291,3.4585845347313238,1.0,0.0,1.0,0.0,51.5,8.4,14.3,38.1,2.0,11.7,33.0,43.4,7.9,85.4,59.4,22.9,4.3,12.3,9.0,8.0,316700,81151,8.4,0.2243177311898678
MD_05_2018,5,MD,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6737828380019633,0.2937354769655662,0.3800473610363971,2.2938422180475975,0.3800473610363971,2.2938422180475975,1.0,0.0,1.0,0.0,51.1,9.9,13.1,38.2,1.6,9.9,35.8,27.1,11.2,87.2,45.5,15.3,2.8,7.3,6.4,7.1,330200,96325,7.0,0.14943059955309468
MD_06_2018,6,MD,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.5595937018974435,0.4008789871465451,0.15871471475089843,1.395916772491941,0.15871471475089843,1.395916772491941,1.0,0.0,1.0,0.0,49.8,8.6,12.8,38.9,2.1,10.5,42.1,32.4,6.9,85.0,39.3,27.9,3.4,5.9,6.4,9.9,317500,79247,10.5,0.25271313843513693
MD_07_2018,7,MD,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.7489150612081076,0.21810405378286174,0.5308110074252459,3.43375122203692,0.5308110074252459,3.43375122203692,1.0,0.0,1.0,0.0,52.2,9.4,14.1,38.9,2.2,14.3,38.0,49.4,6.6,87.6,22.1,13.5,3.8,13.3,4.6,16.6,261300,60929,19.2,0.1338537176851738
MD_08_2018,8,MD,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6056614442090008,0.34214325710082233,0.2635181871081785,1.770198393915813,0.2635181871081785,1.770198393915813,1.0,0.0,1.0,0.0,52.2,7.8,12.6,40.4,1.8,10.6,55.1,21.1,6.0,85.5,38.8,30.2,3.0,14.2,6.0,6.3,444000,100953,5.7,0.30115453476929804
MA_01_2018,1,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.674347109896018,0.1644493759937771,0.5098977339022409,4.100636477462437,0.5098977339022409,4.100636477462437,1.0,0.0,1.0,0.0,52.0,10.2,12.6,40.8,3.5,12.9,29.5,49.3,7.5,86.0,30.1,19.5,3.4,1.4,2.6,14.2,221000,55465,20.4,0.08554372259277002
MA_02_2018,2,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.7585057145295804,0.22793690476518252,0.5305688097643979,3.327700335805571,0.5305688097643979,3.327700335805571,1.0,0.0,1.0,0.0,51.2,13.0,12.4,39.6,3.0,11.7,39.7,38.4,5.9,87.1,22.9,19.1,2.8,2.6,2.6,10.9,280500,67531,10.8,0.14426394877504198
MA_03_2018,3,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.657309704435139,0.2985610511934778,0.3587486532416612,2.201592276713883,0.3587486532416612,2.201592276713883,1.0,0.0,1.0,0.0,50.0,9.6,12.2,39.1,2.4,11.0,38.0,34.3,5.7,88.3,46.3,30.3,3.1,2.8,3.6,11.1,348600,75654,13.8,0.2212613791362257
MA_04_2018,4,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6724520875073361,0.2859950822658005,0.3864570052415356,2.3512715050196804,0.3864570052415356,2.3512715050196804,1.0,0.0,1.0,0.0,52.0,9.4,11.6,41.1,2.3,9.7,52.1,21.9,5.5,88.5,17.1,17.0,2.8,7.7,1.5,7.0,431500,100742,6.9,0.1509996755492706
MA_05_2018,5,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.7409580884928202,0.24814310360483066,0.4928149848879895,2.986011207761793,0.4928149848879895,2.986011207761793,1.0,0.0,1.0,0.0,51.7,9.1,15.7,38.1,2.5,10.6,57.6,16.5,4.5,85.8,29.6,31.9,2.6,15.7,2.8,7.7,564400,98775,6.4,0.3301887447570901
MA_06_2018,6,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.7430516970575997,0.2446043165467626,0.49844738051083703,3.0377701732648927,0.49844738051083703,3.0377701732648927,1.0,0.0,1.0,0.0,51.5,8.7,11.7,42.9,2.1,10.9,45.1,33.8,5.5,88.8,38.2,16.6,2.3,6.5,2.4,7.6,446700,85951,8.8,0.1520953273530593
MA_07_2018,7,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.8182079478112032,0.17030470377367632,0.6479032440375269,4.80437668297493,0.6479032440375269,4.80437668297493,1.0,0.0,1.0,0.0,51.3,15.5,23.9,31.7,2.7,15.7,44.9,43.7,2.4,80.0,52.1,42.8,4.4,32.0,3.9,18.7,496300,64310,18.2,0.4816188690540682
MA_08_2018,8,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6843758601445926,0.2594486488943433,0.4249272112502493,2.637808533831659,0.4249272112502493,2.637808533831659,1.0,0.0,1.0,0.0,51.9,8.1,15.8,39.8,2.4,12.2,47.2,30.4,5.9,86.9,24.6,23.5,3.4,17.2,2.5,7.8,437400,90323,9.7,0.22216773556664518
MA_09_2018,9,MA,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.5246976280961843,0.31662463271909264,0.20807299537709162,1.657159847577913,0.20807299537709162,1.657159847577913,1.0,0.0,1.0,0.0,51.1,8.2,10.9,46.1,2.7,11.3,35.6,46.5,7.4,89.4,36.3,14.1,2.3,2.6,3.2,8.9,369200,71685,10.2,0.1086154813042692
MI_01_2018,1,MI,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.40062619528077476,0.5489673051674989,-0.14834110988672417,0.7297815216127255,0.14834110988672417,1.3702731165214017,0.0,1.0,0.0,1.0,49.3,8.7,10.4,46.6,3.0,14.7,26.3,27.4,10.4,87.8,16.6,3.1,3.2,0.6,6.4,13.1,139400,48416,11.3,0.019536742612094867
MI_10_2018,10,MI,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.32292518981884727,0.6309170838428896,-0.3079918940240423,0.5118345945744938,0.3079918940240423,1.9537561755303692,0.0,1.0,0.0,1.0,50.9,7.7,11.2,43.0,2.7,11.6,23.6,22.8,8.4,87.5,10.5,8.2,2.8,0.5,5.1,9.6,184000,63156,9.4,0.06001299717902137
MI_11_2018,11,MI,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.4017544691795261,0.5293237203811452,-0.12756925120161905,0.7589957784061492,0.12756925120161905,1.3175303848197244,0.0,1.0,1.0,0.0,50.9,8.0,11.8,42.0,1.8,11.5,48.4,18.2,5.9,88.5,8.5,16.9,2.7,0.2,3.5,6.0,244700,82545,4.6,0.16838416816747406
MI_12_2018,12,MI,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6433819724723171,0.2925166340985323,0.3508653383737848,2.1994714059768588,0.3508653383737848,2.1994714059768588,1.0,0.0,1.0,0.0,51.0,13.6,14.0,35.9,2.8,14.5,34.7,30.2,5.6,82.6,10.0,18.5,2.9,3.0,3.7,16.4,154400,57034,12.5,0.14390494115366284
MI_13_2018,13,MI,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.7710369011276315,0.1572593940193253,0.6137775071083061,4.902962433092425,0.6137775071083061,4.902962433092425,1.0,0.0,1.0,0.0,52.3,10.1,14.7,36.4,2.5,18.4,16.1,66.3,5.9,85.4,35.8,14.7,6.9,3.9,7.4,29.6,74400,35365,30.6,0.09727860153973861
MI_14_2018,14,MI,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.7850656324966074,0.1868419867898924,0.598223645706715,4.201762387484296,0.598223645706715,4.201762387484296,1.0,0.0,1.0,0.0,52.2,8.9,14.4,37.4,2.3,15.9,30.7,48.3,5.0,86.2,13.4,14.7,5.9,3.1,6.3,20.9,125700,46500,21.7,0.11711823015778783
MI_02_2018,2,MI,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.32532240192380235,0.6262613164843456,-0.3009389145605432,0.5194675023999097,0.3009389145605432,1.9250482376280675,0.0,1.0,0.0,1.0,51.0,10.2,13.1,37.6,2.4,12.2,27.2,31.9,7.0,84.6,43.8,9.1,2.9,0.8,4.4,11.8,155000,56103,10.5,0.05694955098296387
MI_03_2018,3,MI,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.37503833627853317,0.5945263096402962,-0.219487973361763,0.6308187378712324,0.219487973361763,1.5852414330218068,0.0,1.0,0.0,1.0,49.6,9.6,13.8,37.1,2.8,11.9,32.6,27.5,6.5,84.6,41.7,9.2,3.3,1.2,5.0,11.7,166200,58999,11.0,0.06655444255492433
MI_04_2018,4,MI,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.32074957799025183,0.6162197427719944,-0.2954701647817426,0.520511687190346,0.2954701647817426,1.9211864490456865,0.0,1.0,0.0,1.0,49.9,10.9,11.2,41.6,2.8,12.9,22.4,36.0,8.2,85.6,17.7,3.6,2.9,0.6,5.4,14.5,127000,49448,12.4,0.02335988074771416
MI_05_2018,5,MI,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6116019555828383,0.35109664851185907,0.2605053070709792,1.7419760575190453,0.2605053070709792,1.7419760575190453,1.0,0.0,1.0,0.0,51.4,8.3,12.3,41.8,3.3,15.0,19.8,52.9,8.4,87.1,17.4,4.0,5.5,1.1,6.1,18.6,101500,44383,18.9,0.028230571665662892
MI_06_2018,6,MI,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.364055649113225,0.5864063234870208,-0.2223506743737958,0.6208249033680191,0.2223506743737958,1.6107601266877813,0.0,1.0,0.0,1.0,50.6,10.7,12.1,38.7,3.0,13.1,28.1,35.5,7.1,84.5,39.8,7.8,3.0,1.0,5.7,13.4,149900,53414,11.7,0.046757894000676044
MI_07_2018,7,MI,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.4002604485569298,0.5505291108011481,-0.15026866224421825,0.7270468367684638,0.15026866224421825,1.375427206924856,0.0,1.0,0.0,1.0,49.9,8.4,11.8,42.3,2.5,13.7,24.1,37.0,7.7,87.3,29.2,3.9,2.8,0.4,5.4,10.8,157200,58899,10.0,0.025113374709258156
MI_08_2018,8,MI,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.39183525539011577,0.5603458612195069,-0.16851060582939115,0.6992739350967032,0.16851060582939115,1.4300547322155073,0.0,1.0,1.0,0.0,50.7,12.4,11.9,38.4,2.1,12.3,41.5,34.6,6.4,83.0,15.9,10.0,3.0,1.7,3.4,11.1,224900,71702,8.6,0.09409411789179013
MI_09_2018,9,MI,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.5791052135450656,0.37397433108549055,0.20513088245957506,1.5485159418941032,0.20513088245957506,1.5485159418941032,1.0,0.0,1.0,0.0,50.9,8.3,15.0,40.3,2.9,14.8,30.4,26.7,6.6,86.4,4.2,14.7,3.4,0.9,5.0,12.4,156800,58742,11.4,0.1419894876579782
MN_01_2018,1,MN,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.5033777648099133,0.495794541389156,0.007583223420757235,1.015295092599265,0.007583223420757235,1.015295092599265,1.0,0.0,0.0,1.0,50.1,10.1,12.3,38.3,2.9,12.3,29.4,19.6,7.6,87.4,30.4,10.0,2.1,2.0,4.3,11.3,172200,61310,7.6,0.07360856910445106
MN_02_2018,2,MN,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.4515741602904066,0.4695356463301081,-0.01796148603970149,0.9617462780939242,0.01796148603970149,1.0397752741834265,0.0,1.0,1.0,0.0,50.2,8.1,12.8,37.5,2.3,10.1,39.2,20.6,6.8,87.1,24.1,11.9,2.8,2.6,3.2,5.3,263900,81885,5.3,0.0984240437703304
MN_03_2018,3,MN,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.4301308656346183,0.5669615739458187,-0.13683070831120042,0.7586596436176174,0.13683070831120042,1.3181141351233174,0.0,1.0,1.0,0.0,51.3,6.1,12.7,40.4,1.9,10.1,49.8,15.7,6.3,88.5,15.6,13.4,2.1,3.9,3.5,5.0,294500,89442,4.3,0.1318998767157585
MN_04_2018,4,MN,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.5776442341843185,0.34389748398187214,0.2337467502024464,1.6796989250865466,0.2337467502024464,1.6796989250865466,1.0,0.0,1.0,0.0,51.3,9.5,15.5,36.0,3.1,12.0,43.5,26.3,5.7,82.7,16.8,20.5,2.8,6.0,4.7,11.7,248000,68684,10.2,0.17315916323435912
MN_05_2018,5,MN,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6907274611398964,0.22289464594127806,0.4678328151986183,3.0988966030250436,0.4678328151986183,3.0988966030250436,1.0,0.0,1.0,0.0,49.8,10.9,20.9,33.8,3.6,17.8,47.0,23.3,4.8,79.9,28.0,22.7,3.1,9.8,6.1,14.7,235200,63202,11.7,0.19309239578061585
MN_06_2018,6,MN,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.34271306382860167,0.6557963948402196,-0.3130833310116179,0.522590649361684,0.3130833310116179,1.9135436143402977,0.0,1.0,0.0,1.0,49.6,9.7,12.1,37.0,2.7,10.5,31.0,22.7,7.6,88.3,19.1,6.7,2.3,1.9,3.3,5.7,235400,79826,5.1,0.053667186626247164
MN_07_2018,7,MN,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.5246672692043781,0.4744047421128519,0.05026252709152623,1.105948618615557,0.05026252709152623,1.105948618615557,1.0,0.0,1.0,0.0,49.5,8.7,11.2,40.8,2.6,15.2,22.1,26.8,8.2,87.3,34.2,5.9,1.9,0.6,5.6,11.0,158300,55745,7.8,0.03450886605920489
MN_08_2018,8,MN,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.5017130243072967,0.4960851161578952,0.005627908149401506,1.0113446422117818,0.005627908149401506,1.0113446422117818,1.0,0.0,0.0,1.0,49.2,8.8,10.9,42.8,3.1,14.7,23.7,36.8,10.0,85.4,9.4,3.1,2.9,1.4,4.4,11.7,174100,56055,9.7,0.01951455761859146
MS_01_2018,1,MS,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.27942933796680014,0.6872143610842046,-0.4077850231174045,0.40661161027826886,0.4077850231174045,2.459349351376464,0.0,1.0,0.0,1.0,51.4,10.5,11.9,38.1,2.0,12.6,20.4,55.0,6.2,87.2,56.8,3.8,3.3,0.2,10.6,15.9,122700,47681,11.9,0.022239744472138508
MS_02_2018,2,MS,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.6710591502515473,0.29146692902946697,0.3795922212220803,2.302350913313064,0.3795922212220803,2.302350913313064,1.0,0.0,1.0,0.0,52.1,10.7,11.8,36.7,1.8,15.4,19.1,71.2,5.9,86.9,60.8,2.6,4.8,0.4,14.0,26.2,91900,35842,22.0,0.012812569056584153
MS_03_2018,3,MS,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.30368942470255494,0.6620107759642276,-0.3583213512616727,0.45873788724998804,0.3583213512616727,2.179894069780752,0.0,1.0,0.0,1.0,51.5,10.4,11.9,37.5,1.5,13.1,25.8,47.1,6.4,87.7,51.5,3.8,2.9,0.4,10.8,19.6,125100,45475,12.8,0.023277697578403804
MS_04_2018,4,MS,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.2780159194200424,0.6504184318044042,-0.3724025123843618,0.42744163729918433,0.3724025123843618,2.339500677375653,0.0,1.0,0.0,1.0,51.1,10.0,12.9,37.4,1.8,12.5,22.0,32.9,10.5,84.9,36.6,4.5,4.9,0.2,13.0,18.0,137900,45442,15.0,0.031066705832015526
MO_01_2018,1,MO,2018,democrat,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,democrat,0.7546970932158051,0.199710850126105,0.5549862430897001,3.778948879038173,0.5549862430897001,3.778948879038173,1.0,0.0,1.0,0.0,52.9,10.1,16.5,36.0,3.0,16.5,31.9,55.1,6.8,81.5,22.6,8.8,5.0,6.6,10.2,17.8,115400,45789,18.8,0.07501065387513511
MO_02_2018,2,MO,2018,republican,,,,7.168918918918919,3.175438596491228,3.993480322427691,2.2576153501567866,republican,0.3767009600867175,0.5854254577832837,-0.2087244976965662,0.6434652867900509,0.2087244976965662,1.5540853881777135,0.0,1.0,0.0,1.0,51.3,7.2,12.3,42.8,1.8,10.9,49.5,17.1,7.7,87.9,13.6,9.5,1.8,0.6,3.8,5.8,242400,79497,3.2,0.08188134808422907
